CLAIMANT_ID,CLAIMANT_NAME,CLAIMANT_TYPE,BUSINESS_NAME,INDUSTRY,CONTACT_EMAIL,CONTACT_PHONE,ADDRESS_STATE,ADDRESS_CITY,DATE_OF_BIRTH,CREATED_AT
CLM-002634,Claimant_2634,Third Party,,Technology,claimant_2634@email.com,555-115-5328,WV,Richmond,1959-12-01,2025-06-11 00:04:05
CLM-002635,Claimant_2635,Third Party,,Retail,claimant_2635@email.com,555-383-5043,PA,Atlanta,2005-12-15,2025-08-06 10:45:05
CLM-002636,Claimant_2636,Business,Business_2636,Retail,claimant_2636@email.com,555-436-7782,KY,Atlanta,1979-01-23,2026-01-30 04:26:05
CLM-002637,Claimant_2637,Third Party,,Transportation,claimant_2637@email.com,555-172-1102,KY,Louisville,1978-08-04,2025-01-24 00:59:05
CLM-002638,Claimant_2638,Third Party,,Agriculture,claimant_2638@email.com,555-844-7944,TN,Pittsburgh,1974-04-29,2025-08-06 01:24:05
CLM-002639,Claimant_2639,Individual,,Construction,claimant_2639@email.com,555-574-1829,WV,Pittsburgh,1975-04-10,2025-11-05 16:52:05
CLM-002640,Claimant_2640,Third Party,,Restaurant,claimant_2640@email.com,555-701-3530,NC,Richmond,1979-05-04,2025-07-11 05:56:05
CLM-002641,Claimant_2641,Business,Business_2641,Restaurant,claimant_2641@email.com,555-810-2207,VA,Pittsburgh,1977-06-23,2026-04-08 04:04:05
CLM-002642,Claimant_2642,Individual,,Agriculture,claimant_2642@email.com,555-525-2314,TN,Nashville,1969-01-12,2025-09-08 00:59:05
CLM-002643,Claimant_2643,Individual,,Manufacturing,claimant_2643@email.com,555-242-6599,WV,Charleston,1993-06-04,2025-10-16 07:45:05
CLM-002644,Claimant_2644,Third Party,,Agriculture,claimant_2644@email.com,555-739-9345,NC,Pittsburgh,1992-12-05,2025-12-21 07:41:05
CLM-002645,Claimant_2645,Third Party,,Technology,claimant_2645@email.com,555-392-6566,NC,Columbus,2006-01-18,2026-04-20 10:02:05
CLM-002646,Claimant_2646,Business,Business_2646,Retail,claimant_2646@email.com,555-477-6211,NC,Columbus,2002-10-13,2025-09-23 03:01:05
CLM-002647,Claimant_2647,Business,Business_2647,Technology,claimant_2647@email.com,555-737-7224,IL,Baltimore,1974-04-30,2025-10-10 00:29:05
CLM-002648,Claimant_2648,Individual,,Restaurant,claimant_2648@email.com,555-211-4123,VA,Pittsburgh,1998-10-14,2025-10-25 22:08:05
CLM-002649,Claimant_2649,Third Party,,Restaurant,claimant_2649@email.com,555-302-9889,GA,Charleston,1961-06-18,2026-05-04 04:50:05
CLM-002650,Claimant_2650,Individual,,Transportation,claimant_2650@email.com,555-222-8109,GA,Atlanta,1973-11-01,2025-08-23 03:47:05
CLM-002651,Claimant_2651,Business,Business_2651,Technology,claimant_2651@email.com,555-322-7676,TN,Charleston,1984-11-19,2025-02-23 10:48:05
CLM-002652,Claimant_2652,Individual,,Agriculture,claimant_2652@email.com,555-259-2226,IL,Richmond,1999-11-14,2026-04-21 20:33:05
CLM-002653,Claimant_2653,Business,Business_2653,Manufacturing,claimant_2653@email.com,555-182-4900,MD,Indianapolis,2000-11-01,2026-04-21 13:45:05
CLM-002654,Claimant_2654,Third Party,,Construction,claimant_2654@email.com,555-955-5104,GA,Pittsburgh,1967-03-25,2025-04-29 19:50:05
CLM-002655,Claimant_2655,Third Party,,Healthcare,claimant_2655@email.com,555-615-3512,PA,Louisville,1991-10-05,2025-05-23 16:47:05
CLM-002656,Claimant_2656,Business,Business_2656,Technology,claimant_2656@email.com,555-734-1167,SC,Columbus,1976-05-22,2025-02-15 22:39:05
CLM-002657,Claimant_2657,Business,Business_2657,Restaurant,claimant_2657@email.com,555-823-4267,SC,Nashville,1978-09-07,2025-09-09 23:22:05
CLM-002658,Claimant_2658,Business,Business_2658,Healthcare,claimant_2658@email.com,555-104-6234,NC,Atlanta,1960-08-05,2026-03-08 18:34:05
CLM-002659,Claimant_2659,Third Party,,Manufacturing,claimant_2659@email.com,555-921-9764,IN,Pittsburgh,1972-09-27,2025-05-26 10:08:05
CLM-002660,Claimant_2660,Third Party,,Retail,claimant_2660@email.com,555-104-2056,NC,Nashville,1957-04-27,2026-02-27 21:51:05
CLM-002661,Claimant_2661,Individual,,Agriculture,claimant_2661@email.com,555-293-8660,VA,Charlotte,1962-10-06,2025-12-28 13:20:05
CLM-002662,Claimant_2662,Business,Business_2662,Technology,claimant_2662@email.com,555-431-2790,WV,Charleston,1973-03-20,2026-05-06 08:35:05
CLM-002663,Claimant_2663,Third Party,,Transportation,claimant_2663@email.com,555-362-7034,TN,Richmond,1983-05-04,2025-12-21 23:18:05
CLM-002664,Claimant_2664,Business,Business_2664,Construction,claimant_2664@email.com,555-196-4314,IL,Charlotte,1963-03-20,2026-03-23 06:00:05
CLM-002665,Claimant_2665,Individual,,Healthcare,claimant_2665@email.com,555-975-7251,NC,Charlotte,1971-11-03,2025-07-02 19:03:05
CLM-002666,Claimant_2666,Third Party,,Technology,claimant_2666@email.com,555-614-4928,IL,Baltimore,2001-12-17,2025-04-20 17:45:05
CLM-002667,Claimant_2667,Third Party,,Agriculture,claimant_2667@email.com,555-925-1171,NC,Atlanta,1960-07-21,2026-01-22 01:59:05
CLM-002668,Claimant_2668,Individual,,Construction,claimant_2668@email.com,555-142-4107,TN,Pittsburgh,1988-07-25,2025-12-04 14:22:05
CLM-002669,Claimant_2669,Business,Business_2669,Construction,claimant_2669@email.com,555-798-5160,NC,Charlotte,1965-10-09,2025-08-11 05:07:05
CLM-002670,Claimant_2670,Individual,,Construction,claimant_2670@email.com,555-694-8545,TN,Pittsburgh,1995-09-18,2025-08-12 14:15:05
CLM-002671,Claimant_2671,Business,Business_2671,Construction,claimant_2671@email.com,555-469-5429,VA,Baltimore,1978-01-04,2025-09-04 07:01:05
CLM-002672,Claimant_2672,Third Party,,Retail,claimant_2672@email.com,555-129-3122,MD,Nashville,1996-05-12,2026-03-22 04:17:05
CLM-002673,Claimant_2673,Third Party,,Manufacturing,claimant_2673@email.com,555-730-5592,KY,Louisville,1998-12-22,2025-03-22 05:50:05
CLM-002674,Claimant_2674,Individual,,Restaurant,claimant_2674@email.com,555-330-8953,IL,Columbus,1983-11-05,2025-03-22 11:41:05
CLM-002675,Claimant_2675,Individual,,Restaurant,claimant_2675@email.com,555-909-4253,SC,Charleston,1959-05-26,2025-01-26 11:18:05
CLM-002676,Claimant_2676,Third Party,,Agriculture,claimant_2676@email.com,555-862-5090,IL,Baltimore,1958-04-06,2025-06-07 22:07:05
CLM-002677,Claimant_2677,Business,Business_2677,Agriculture,claimant_2677@email.com,555-382-4252,GA,Charleston,1980-09-15,2025-11-24 15:39:05
CLM-002678,Claimant_2678,Individual,,Agriculture,claimant_2678@email.com,555-124-6296,MD,Nashville,1990-07-23,2025-02-04 03:27:05
CLM-002679,Claimant_2679,Individual,,Construction,claimant_2679@email.com,555-839-4022,IN,Louisville,1978-04-11,2026-03-14 23:32:05
CLM-002680,Claimant_2680,Individual,,Technology,claimant_2680@email.com,555-207-2222,MD,Louisville,1969-01-01,2025-07-23 18:40:05
CLM-002681,Claimant_2681,Third Party,,Restaurant,claimant_2681@email.com,555-676-3024,GA,Pittsburgh,2005-05-08,2025-04-24 04:39:05
CLM-002682,Claimant_2682,Individual,,Agriculture,claimant_2682@email.com,555-132-5742,KY,Atlanta,1983-05-31,2025-07-27 16:27:05
CLM-002683,Claimant_2683,Business,Business_2683,Healthcare,claimant_2683@email.com,555-882-7365,OH,Pittsburgh,1987-03-17,2026-05-03 11:32:05
CLM-002684,Claimant_2684,Business,Business_2684,Healthcare,claimant_2684@email.com,555-619-1571,PA,Atlanta,1970-10-10,2025-10-20 21:53:05
CLM-002685,Claimant_2685,Business,Business_2685,Retail,claimant_2685@email.com,555-579-8866,SC,Atlanta,1970-12-11,2025-04-16 19:46:05
CLM-002686,Claimant_2686,Third Party,,Retail,claimant_2686@email.com,555-601-7666,KY,Pittsburgh,1994-10-17,2026-01-23 00:30:05
CLM-002687,Claimant_2687,Business,Business_2687,Agriculture,claimant_2687@email.com,555-676-4370,TN,Charlotte,1996-05-23,2026-01-16 00:34:05
CLM-002688,Claimant_2688,Third Party,,Construction,claimant_2688@email.com,555-868-4567,VA,Louisville,2004-05-10,2026-01-02 16:44:05
CLM-002689,Claimant_2689,Third Party,,Construction,claimant_2689@email.com,555-751-5387,SC,Atlanta,1986-01-02,2025-06-07 09:57:05
CLM-002690,Claimant_2690,Third Party,,Retail,claimant_2690@email.com,555-428-6109,PA,Pittsburgh,1976-02-24,2026-02-19 01:11:05
CLM-002691,Claimant_2691,Individual,,Transportation,claimant_2691@email.com,555-715-9056,NC,Louisville,1960-10-29,2025-12-15 19:57:05
CLM-002692,Claimant_2692,Business,Business_2692,Retail,claimant_2692@email.com,555-307-5197,OH,Columbus,1967-04-21,2026-03-28 03:07:05
CLM-002693,Claimant_2693,Individual,,Technology,claimant_2693@email.com,555-535-6859,SC,Charlotte,1957-02-28,2025-05-22 19:08:05
CLM-002694,Claimant_2694,Business,Business_2694,Restaurant,claimant_2694@email.com,555-810-2749,OH,Charlotte,1991-01-06,2025-09-03 10:32:05
CLM-002695,Claimant_2695,Business,Business_2695,Agriculture,claimant_2695@email.com,555-474-6263,SC,Columbus,1981-10-21,2026-02-07 16:39:05
CLM-002696,Claimant_2696,Individual,,Technology,claimant_2696@email.com,555-161-3088,VA,Richmond,1978-02-09,2026-03-15 13:07:05
CLM-002697,Claimant_2697,Business,Business_2697,Construction,claimant_2697@email.com,555-302-1805,NC,Nashville,1973-01-31,2025-02-13 13:16:05
CLM-002698,Claimant_2698,Business,Business_2698,Transportation,claimant_2698@email.com,555-484-3854,OH,Richmond,1985-01-16,2026-03-22 23:07:05
CLM-002699,Claimant_2699,Third Party,,Manufacturing,claimant_2699@email.com,555-891-2566,NC,Charlotte,1967-10-14,2025-07-26 08:25:05
CLM-002700,Claimant_2700,Business,Business_2700,Agriculture,claimant_2700@email.com,555-783-7684,PA,Baltimore,1962-04-27,2025-04-03 02:56:05
CLM-002701,Claimant_2701,Third Party,,Manufacturing,claimant_2701@email.com,555-921-3508,KY,Indianapolis,2006-05-20,2025-11-17 08:47:05
CLM-002702,Claimant_2702,Individual,,Restaurant,claimant_2702@email.com,555-392-3526,MD,Richmond,1989-10-04,2025-12-03 02:44:05
CLM-002703,Claimant_2703,Business,Business_2703,Restaurant,claimant_2703@email.com,555-178-4178,IN,Columbus,1958-01-22,2025-12-30 09:30:05
CLM-002704,Claimant_2704,Individual,,Construction,claimant_2704@email.com,555-691-7779,WV,Louisville,1999-07-05,2025-06-18 19:11:05
CLM-002705,Claimant_2705,Third Party,,Technology,claimant_2705@email.com,555-486-2916,WV,Indianapolis,1994-08-31,2025-07-02 00:20:05
CLM-002706,Claimant_2706,Individual,,Technology,claimant_2706@email.com,555-575-7847,VA,Charleston,1987-02-08,2025-05-16 20:15:05
CLM-002707,Claimant_2707,Business,Business_2707,Transportation,claimant_2707@email.com,555-146-9901,MD,Nashville,1962-01-27,2025-10-07 12:32:05
CLM-002708,Claimant_2708,Third Party,,Agriculture,claimant_2708@email.com,555-791-1172,MD,Charlotte,1996-03-05,2026-01-29 21:54:05
CLM-002709,Claimant_2709,Business,Business_2709,Retail,claimant_2709@email.com,555-660-5036,WV,Charlotte,1971-08-03,2025-08-09 01:39:05
CLM-002710,Claimant_2710,Third Party,,Restaurant,claimant_2710@email.com,555-981-7330,SC,Pittsburgh,1966-04-08,2026-05-08 16:49:05
CLM-002711,Claimant_2711,Third Party,,Technology,claimant_2711@email.com,555-806-6722,VA,Nashville,1994-07-28,2025-06-18 16:06:05
CLM-002712,Claimant_2712,Individual,,Transportation,claimant_2712@email.com,555-429-9887,NC,Richmond,1981-01-06,2025-03-13 10:43:05
CLM-002713,Claimant_2713,Individual,,Technology,claimant_2713@email.com,555-458-9527,NC,Charlotte,1965-09-14,2025-11-12 04:33:05
CLM-002714,Claimant_2714,Third Party,,Agriculture,claimant_2714@email.com,555-403-7652,KY,Louisville,1965-05-23,2025-01-29 07:19:05
CLM-002715,Claimant_2715,Business,Business_2715,Restaurant,claimant_2715@email.com,555-809-9622,IN,Louisville,1999-07-19,2025-04-01 02:15:05
CLM-002716,Claimant_2716,Business,Business_2716,Retail,claimant_2716@email.com,555-317-3565,PA,Richmond,1956-11-19,2025-11-16 13:39:05
CLM-002717,Claimant_2717,Individual,,Manufacturing,claimant_2717@email.com,555-791-6246,PA,Pittsburgh,1970-12-25,2025-05-05 00:15:05
CLM-002718,Claimant_2718,Individual,,Transportation,claimant_2718@email.com,555-223-9003,PA,Charlotte,2002-05-23,2025-07-20 22:33:05
CLM-002719,Claimant_2719,Business,Business_2719,Technology,claimant_2719@email.com,555-297-1740,WV,Louisville,2002-12-20,2026-02-16 09:03:05
CLM-002720,Claimant_2720,Third Party,,Technology,claimant_2720@email.com,555-750-7800,IN,Baltimore,1983-08-25,2026-04-15 19:18:05
CLM-002721,Claimant_2721,Individual,,Transportation,claimant_2721@email.com,555-877-8725,GA,Richmond,1992-12-17,2025-05-27 15:27:05
CLM-002722,Claimant_2722,Third Party,,Retail,claimant_2722@email.com,555-197-9356,WV,Charlotte,1985-03-06,2026-01-06 14:08:05
CLM-002723,Claimant_2723,Business,Business_2723,Healthcare,claimant_2723@email.com,555-735-4965,NC,Louisville,1958-05-08,2025-07-28 04:09:05
CLM-002724,Claimant_2724,Individual,,Transportation,claimant_2724@email.com,555-334-8206,VA,Charlotte,1966-09-26,2025-02-26 02:56:05
CLM-002725,Claimant_2725,Third Party,,Retail,claimant_2725@email.com,555-994-2655,OH,Columbus,1995-11-11,2025-01-28 21:40:05
CLM-002726,Claimant_2726,Third Party,,Transportation,claimant_2726@email.com,555-817-9477,GA,Pittsburgh,1962-08-23,2025-10-03 02:04:05
CLM-002727,Claimant_2727,Business,Business_2727,Construction,claimant_2727@email.com,555-983-7499,MD,Columbus,1971-12-16,2025-08-17 10:28:05
CLM-002728,Claimant_2728,Business,Business_2728,Technology,claimant_2728@email.com,555-919-2263,GA,Indianapolis,1975-08-21,2025-05-01 11:02:05
CLM-002729,Claimant_2729,Business,Business_2729,Healthcare,claimant_2729@email.com,555-822-3334,MD,Richmond,1990-12-26,2025-05-03 10:28:05
CLM-002730,Claimant_2730,Third Party,,Transportation,claimant_2730@email.com,555-585-7468,OH,Nashville,1958-03-04,2025-01-22 22:12:05
CLM-002731,Claimant_2731,Third Party,,Healthcare,claimant_2731@email.com,555-555-5853,KY,Baltimore,1964-03-26,2025-06-10 11:37:05
CLM-002732,Claimant_2732,Third Party,,Healthcare,claimant_2732@email.com,555-351-4921,NC,Atlanta,1992-04-16,2025-09-10 10:01:05
CLM-002733,Claimant_2733,Individual,,Manufacturing,claimant_2733@email.com,555-926-1941,KY,Charleston,1981-07-20,2025-09-26 11:57:05
CLM-002734,Claimant_2734,Business,Business_2734,Retail,claimant_2734@email.com,555-642-2222,IN,Nashville,1957-08-04,2025-06-11 15:03:05
CLM-002735,Claimant_2735,Individual,,Transportation,claimant_2735@email.com,555-151-7887,WV,Indianapolis,1986-11-19,2025-04-03 13:05:05
CLM-002736,Claimant_2736,Business,Business_2736,Technology,claimant_2736@email.com,555-224-9009,IN,Louisville,1989-05-02,2025-04-20 07:48:05
CLM-002737,Claimant_2737,Third Party,,Transportation,claimant_2737@email.com,555-678-3551,KY,Charleston,1992-06-25,2026-03-31 20:42:05
CLM-002738,Claimant_2738,Third Party,,Manufacturing,claimant_2738@email.com,555-563-9714,SC,Pittsburgh,1988-02-26,2026-02-28 20:19:05
CLM-002739,Claimant_2739,Business,Business_2739,Agriculture,claimant_2739@email.com,555-140-1518,PA,Columbus,2004-10-15,2025-11-20 16:19:05
CLM-002740,Claimant_2740,Third Party,,Agriculture,claimant_2740@email.com,555-134-8753,TN,Atlanta,1973-05-11,2025-08-12 06:41:05
CLM-002741,Claimant_2741,Individual,,Healthcare,claimant_2741@email.com,555-374-7353,SC,Nashville,1962-08-19,2025-06-06 19:42:05
CLM-002742,Claimant_2742,Third Party,,Agriculture,claimant_2742@email.com,555-677-9268,OH,Baltimore,1959-03-31,2026-02-01 23:35:05
CLM-002743,Claimant_2743,Third Party,,Construction,claimant_2743@email.com,555-111-8200,VA,Columbus,1979-09-25,2025-01-15 05:37:05
CLM-002744,Claimant_2744,Business,Business_2744,Agriculture,claimant_2744@email.com,555-400-7106,GA,Columbus,1988-04-10,2026-01-21 10:39:05
CLM-002745,Claimant_2745,Third Party,,Agriculture,claimant_2745@email.com,555-333-8481,VA,Charleston,1965-10-22,2025-02-07 12:02:05
CLM-002746,Claimant_2746,Business,Business_2746,Transportation,claimant_2746@email.com,555-545-2981,WV,Columbus,2001-10-12,2026-02-07 15:58:05
CLM-002747,Claimant_2747,Third Party,,Transportation,claimant_2747@email.com,555-415-7732,TN,Atlanta,1975-03-03,2026-04-27 19:50:05
CLM-002748,Claimant_2748,Third Party,,Manufacturing,claimant_2748@email.com,555-319-4158,PA,Louisville,1979-11-20,2025-04-26 01:54:05
CLM-002749,Claimant_2749,Business,Business_2749,Transportation,claimant_2749@email.com,555-261-6269,NC,Nashville,1989-07-15,2025-10-16 20:56:05
CLM-002750,Claimant_2750,Individual,,Restaurant,claimant_2750@email.com,555-901-9495,VA,Charlotte,1987-03-05,2025-01-21 19:35:05
CLM-002751,Claimant_2751,Third Party,,Manufacturing,claimant_2751@email.com,555-366-2164,KY,Columbus,2002-01-10,2025-02-09 16:07:05
CLM-002752,Claimant_2752,Business,Business_2752,Retail,claimant_2752@email.com,555-342-7058,OH,Louisville,1970-11-10,2025-06-11 01:54:05
CLM-002753,Claimant_2753,Individual,,Retail,claimant_2753@email.com,555-346-7321,OH,Atlanta,2000-04-12,2025-03-07 23:52:05
CLM-002754,Claimant_2754,Business,Business_2754,Construction,claimant_2754@email.com,555-586-4624,SC,Columbus,1998-07-06,2025-11-02 07:19:05
CLM-002755,Claimant_2755,Business,Business_2755,Healthcare,claimant_2755@email.com,555-629-3652,WV,Louisville,1987-10-07,2026-05-10 09:38:05
CLM-002756,Claimant_2756,Business,Business_2756,Construction,claimant_2756@email.com,555-901-5949,OH,Louisville,1957-03-24,2025-12-31 19:43:05
CLM-002757,Claimant_2757,Business,Business_2757,Healthcare,claimant_2757@email.com,555-586-5018,IN,Nashville,1967-04-05,2026-05-14 13:10:05
CLM-002758,Claimant_2758,Third Party,,Technology,claimant_2758@email.com,555-408-9551,IN,Indianapolis,1996-08-26,2025-08-18 23:01:05
CLM-002759,Claimant_2759,Individual,,Manufacturing,claimant_2759@email.com,555-449-9489,OH,Charleston,1986-10-29,2025-07-27 00:17:05
CLM-002760,Claimant_2760,Third Party,,Construction,claimant_2760@email.com,555-314-6924,IL,Charlotte,2004-12-05,2026-02-15 10:12:05
CLM-002761,Claimant_2761,Business,Business_2761,Construction,claimant_2761@email.com,555-476-6476,MD,Indianapolis,1960-05-03,2025-08-09 03:40:05
CLM-002762,Claimant_2762,Individual,,Construction,claimant_2762@email.com,555-983-4756,VA,Nashville,1963-05-06,2025-05-05 17:06:05
CLM-002763,Claimant_2763,Business,Business_2763,Transportation,claimant_2763@email.com,555-309-8656,KY,Indianapolis,1986-04-11,2025-03-27 06:53:05
CLM-002764,Claimant_2764,Individual,,Manufacturing,claimant_2764@email.com,555-883-2665,VA,Baltimore,1977-07-02,2026-01-17 21:20:05
CLM-002765,Claimant_2765,Third Party,,Transportation,claimant_2765@email.com,555-898-9297,NC,Pittsburgh,1991-01-05,2026-05-14 15:17:05
CLM-002766,Claimant_2766,Third Party,,Manufacturing,claimant_2766@email.com,555-653-5289,WV,Baltimore,2000-08-29,2025-01-20 14:45:05
CLM-002767,Claimant_2767,Third Party,,Construction,claimant_2767@email.com,555-862-6941,OH,Pittsburgh,2003-07-26,2025-05-21 07:14:05
CLM-002768,Claimant_2768,Business,Business_2768,Transportation,claimant_2768@email.com,555-413-4953,NC,Columbus,2002-08-23,2025-04-12 03:52:05
CLM-002769,Claimant_2769,Individual,,Agriculture,claimant_2769@email.com,555-355-4220,IL,Richmond,1995-10-24,2026-05-14 19:13:05
CLM-002770,Claimant_2770,Individual,,Restaurant,claimant_2770@email.com,555-929-9180,IL,Atlanta,1998-08-14,2025-09-18 21:15:05
CLM-002771,Claimant_2771,Business,Business_2771,Construction,claimant_2771@email.com,555-396-7999,VA,Charleston,1989-01-14,2025-05-18 14:37:05
CLM-002772,Claimant_2772,Individual,,Transportation,claimant_2772@email.com,555-702-6572,WV,Charleston,1988-01-25,2025-03-20 12:22:05
CLM-002773,Claimant_2773,Third Party,,Healthcare,claimant_2773@email.com,555-515-8755,SC,Charleston,1957-03-01,2025-03-19 00:20:05
CLM-002774,Claimant_2774,Third Party,,Restaurant,claimant_2774@email.com,555-641-7255,MD,Louisville,1964-05-05,2025-07-08 15:39:05
CLM-002775,Claimant_2775,Individual,,Transportation,claimant_2775@email.com,555-865-3856,IL,Charlotte,1971-08-01,2025-07-10 16:44:05
CLM-002776,Claimant_2776,Third Party,,Retail,claimant_2776@email.com,555-635-3489,IN,Indianapolis,2006-04-25,2025-06-24 14:55:05
CLM-002777,Claimant_2777,Third Party,,Restaurant,claimant_2777@email.com,555-723-8218,OH,Atlanta,1958-04-14,2025-01-31 15:59:05
CLM-002778,Claimant_2778,Individual,,Agriculture,claimant_2778@email.com,555-639-3735,OH,Atlanta,1998-08-06,2025-06-05 21:35:05
CLM-002779,Claimant_2779,Individual,,Retail,claimant_2779@email.com,555-247-7102,MD,Columbus,1959-08-11,2025-03-03 16:28:05
